Chromosome	Position_bp	Rate
chrX	877000	0.00888478094307569
chrX	877500	5.44710178709197
chrX	878000	5.31010771845606
chrX	878500	0.00654894500314666
chrX	879000	0.0851568165560765
chrX	879500	0.138031485712527
chrX	880000	0.00730990014701716
chrX	880500	3.2002708894393
chrX	881000	0.984527302469025
chrX	881500	8.21610845566693
chrX	882000	6.55089996784226e-05
chrX	882500	1.04245326367856
chrX	883000	1.53453803342755
chrX	883500	0.0044519040622945
chrX	884000	2.94343974338591
chrX	884500	0.000257432844710308
chrX	885000	1.94533069197845
chrX	885500	0.914684029487799
chrX	886000	0.000572603726257897
chrX	886500	9.14591409529879e-06
chrX	887000	19.6430723483107
chrX	887500	0.000135546776104061
chrX	888000	20.1418439492117
chrX	888500	0.0701328694463255
chrX	889000	2.75724726592906e-06
chrX	889500	0.0849657063559561
chrX	890000	0.000755140876943286
chrX	890500	0.506754859819476
chrX	891000	0.00172997347682545
chrX	891500	1.99129767326611e-11
chrX	892000	0.00509794681649031
chrX	892500	0.210919550324683
chrX	893000	0.180825511400297
chrX	893500	3.44181380565777
chrX	894000	0.183639564167843
chrX	894500	4.10361965727792
chrX	895000	4.31492579565593
chrX	895500	5.50880226849741
chrX	896000	34.8293833106823
chrX	896500	0.00143354719190655
chrX	897000	0.000474600631577645
chrX	897500	2.54214587464883
chrX	898000	0.00283223368555275
chrX	898500	1.72638064998533
chrX	899000	30.1585147619848
chrX	899500	0.00587394397409181
chrX	9e+05	0.482391633510686
chrX	900500	2.57455326563731
chrX	901000	0.86948918833781
chrX	901500	7.79657899575634e-07
chrX	902000	0.0215759281485345
chrX	902500	9.68264635560434
chrX	903000	0.000409100845103671
chrX	903500	8.47128754806563
chrX	904000	1.69877897478643
chrX	904500	26.514994685453
chrX	905000	8.64157351971357e-17
chrX	905500	3.88069359769007
chrX	906000	0.0250892652700005
chrX	906500	0.842750153311662
chrX	907000	27.6432478236329
chrX	907500	2.667278520157
chrX	908000	5.4007229886914
chrX	908500	0.00834407713693687
chrX	909000	0.00201446678591026
chrX	909500	0.674397507879296
chrX	910000	0.0571869043415008
chrX	910500	0.00232790279214368
chrX	911000	1.4599005458381
chrX	911500	0.104392746520801
chrX	912000	1.14134498077498
chrX	912500	4.47171087261157
chrX	913000	2.9483321226838
chrX	913500	0.0147549580546604
chrX	914000	7.40522746597449
chrX	914500	1.1570655153166
chrX	915000	0.00240196079432607
chrX	915500	2.28730853071515e-06
chrX	916000	0.000384833927015884
chrX	916500	0.0807571327499172
chrX	917000	0.206927102143241
chrX	917500	2.60453417529274e-06
chrX	918000	0.00368328652819554
chrX	918500	0.00487288826588105
chrX	919000	10.0896645095755
chrX	919500	1.82474680502167
chrX	920000	0.00749187174044492
chrX	920500	0.00806837705346609
chrX	921000	3.03107746298436
chrX	921500	0.0475074480399402
chrX	922000	0.0166902429998799
chrX	922500	0.0547253907497116
chrX	923000	1.00117412606583
chrX	923500	6.37577734937664
chrX	924000	1.17145366663094
chrX	924500	0.717914550773496
chrX	925000	0.000387466953696563
chrX	925500	0.151598276545366
chrX	926000	5.66316635724171
chrX	926500	1.12942665047145e-09
chrX	927000	1.37040098974767
chrX	927500	0.00177941474992411
chrX	928000	11.5735125144001
chrX	928500	5.94370182840086e-05
chrX	929000	9.40252083880849
chrX	929500	0.0340484094037681
chrX	930000	13.2613764150018
chrX	930500	0.122182856219656
chrX	931000	4.17046845922589e-06
chrX	931500	0.255036638510516
chrX	932000	0.000720676980205648
chrX	932500	0.700216943581464
chrX	933000	0.506351936805952
chrX	933500	0.915353398687471
chrX	934000	2.99280467907181
chrX	934500	4.89308440405662
chrX	935000	0.00780737800233694
chrX	935500	0.00701009682268609
chrX	936000	2.87382118000875
chrX	936500	5.60518172920961
chrX	937000	27.1762389451858
chrX	937500	0.554500266316688
chrX	938000	0.870568813023259
chrX	938500	0.00140378770877492
chrX	939000	1.9440510417165
chrX	939500	9.68980663404865
chrX	940000	0.148804034666864
chrX	940500	0.137369531386761
chrX	941000	2.99570016392815
chrX	941500	11.5771574528218
chrX	942000	0.625276302298243
chrX	942500	0.00010498081127258
chrX	943000	1.77654556565658e-15
chrX	943500	0.699524224881852
chrX	944000	5.04012245370798
chrX	944500	3.31277579796615e-06
chrX	945000	0.0859727599843243
chrX	945500	0.121636702564189
chrX	946000	0.548148760367076
chrX	946500	10.8336203989523
chrX	947000	4.64367181525112
chrX	947500	0.00515631377637106
chrX	948000	0.000240155414834716
chrX	948500	2.45675934507541
chrX	949000	4.83073515668359e-08
chrX	949500	9.39823055832669
chrX	950000	3.10386035682253
chrX	950500	0.659504498463754
chrX	951000	0.29050899550227
chrX	951500	0.0314602822710788
chrX	952000	2.11758757288701
chrX	952500	0.0209254039080984
chrX	953000	1.835594518147
chrX	953500	1.79550828842578e-08
chrX	954000	0.00466666463629768
chrX	954500	4.43084109777453
chrX	955000	0.227770716525955
chrX	955500	0.775459747385973
chrX	956000	8.11269858061865
chrX	956500	0.000215847020391703
chrX	957000	0.00280265853650909
chrX	957500	3.43858355648428
chrX	958000	0.758366554608658
chrX	958500	0.0213549988766371
chrX	959000	0.00292959449388584
chrX	959500	9.64389613887882e-05
chrX	960000	1.24047714929149
chrX	960500	0.00250883896765963
chrX	961000	0.138995087017392
chrX	961500	0.341802774136206
chrX	962000	0.0019628007398503
chrX	962500	2.46206357830911
chrX	963000	2.23408384286484e-07
chrX	963500	0.00606012446614831
chrX	964000	1.67515120526135e-08
chrX	964500	3.97633284250598
chrX	965000	0.0326892895797462
chrX	965500	1.10548069391758
chrX	966000	6.23164645557584
chrX	966500	5.02656911552004
chrX	967000	0.00895196878869346
chrX	967500	0.287272389756933
chrX	968000	0.0276081538225646
chrX	968500	0.00522573665932182
chrX	969000	8.7888551589658e-06
chrX	969500	0.464753465034563
chrX	970000	0.0036977643596929
chrX	970500	9.39930146161277e-06
chrX	971000	2.07660175025518
chrX	971500	10.0157250825003
chrX	972000	0.0489996719343684
chrX	972500	14.087263533636
chrX	973000	0.051015953230794
chrX	973500	28.2102541412582
chrX	974000	0.422766613177528
chrX	974500	0.000436642343221301
chrX	975000	0.0361397984365899
chrX	975500	0.000107915335879897
chrX	976000	4.96440764188828
chrX	976500	0.374529718497111
chrX	977000	1.90690611303473e-06
chrX	977500	0.00148615680355791
chrX	978000	6.20861643173571
chrX	978500	0.000100809996319774
chrX	979000	0.000606551365026526
chrX	979500	3.2615744719531
chrX	980000	0.000186288173204217
chrX	980500	1.06347100542065e-06
chrX	981000	6.14205211242095
chrX	981500	0.00558782862244451
chrX	982000	0.217493824279873
chrX	982500	0.201515810122511
chrX	983000	1.69304502091275
chrX	983500	6.54340776866673
chrX	984000	0.167662263509371
chrX	984500	7.35552501871558e-07
chrX	985000	0.00132656279289309
chrX	985500	2.33537672127956
chrX	986000	0.0181625905746769
chrX	986500	1.45406623654355e-07
chrX	987000	1.06670107126449e-06
chrX	987500	4.11645366725875
chrX	988000	1.09073112200956
chrX	988500	0.269070850840582
chrX	989000	0.000693433409678214
chrX	989500	0.00568941278246287
chrX	990000	0.000569312251568568
chrX	990500	2.20567664973305
chrX	991000	5.82198522399941e-05
chrX	991500	1.00528949427768
chrX	992000	13.4089640743475
chrX	992500	1.20756141500521e-09
chrX	993000	9.0761993351917
chrX	993500	0.579787744214065
chrX	994000	15.1388250885798
chrX	994500	0.422384143986022
chrX	995000	4.49367391286568e-14
chrX	995500	21.3150092436011
chrX	996000	1.83711659606525
chrX	996500	0.00107173374984979
chrX	997000	0.0287981826481767
chrX	997500	2.25632437380738
chrX	998000	0.0559613068531134
chrX	998500	2.42515105338596
chrX	999000	8.69068781230548e-11
chrX	999500	9.4127183604954e-06
chrX	1e+06	0
